08-13 00:34 INFO     Initialising repertoire with random population
08-13 10:50 INFO     Min quality -2.2150698563838276
08-13 10:50 INFO     Min quality bin (39, 62)
08-13 10:50 INFO     Number of genomes in the container 3905
08-13 10:50 INFO     Mean quality -0.6469948135078307

08-13 10:50 INFO     Number of better genomes found in this iteration 2
08-13 10:50 INFO     Total quality increase by better genomes in this iteration 0.4694482687364214
08-13 10:50 INFO     Normalised quality increase by better genomes in this iteration 0.2347241343682107
08-13 10:50 INFO     Number of new genomes added in this iteration 5

08-13 10:50 INFO     Saving repertoire for iteration 552

08-13 10:50 INFO     Iteration 553
08-13 10:51 INFO     Repertoire Metrics
08-13 10:51 INFO     Total quality -2529.027168314909
08-13 10:51 INFO     Max quality -0.0318116734406153
08-13 10:51 INFO     Max quality bin (50, 50)
08-13 10:51 INFO     Min quality -2.2150698563838276
08-13 10:51 INFO     Min quality bin (39, 62)
08-13 10:51 INFO     Number of genomes in the container 3910
08-13 10:51 INFO     Mean quality -0.6468100174718437

08-13 10:51 INFO     Number of better genomes found in this iteration 5
08-13 10:51 INFO     Total quality increase by better genomes in this iteration 1.2361215409097734
08-13 10:51 INFO     Normalised quality increase by better genomes in this iteration 0.24722430818195468
08-13 10:51 INFO     Number of new genomes added in this iteration 5

08-13 10:51 INFO     Iteration 554
08-13 10:52 INFO     Repertoire Metrics
08-13 10:52 INFO     Total quality -2530.593615643626
08-13 10:52 INFO     Max quality -0.0318116734406153
08-13 10:52 INFO     Max quality bin (50, 50)
08-13 10:52 INFO     Min quality -2.2150698563838276
08-13 10:52 INFO     Min quality bin (39, 62)
08-13 10:52 INFO     Number of genomes in the container 3913
08-13 10:52 INFO     Mean quality -0.6467144430471827

08-13 10:52 INFO     Number of better genomes found in this iteration 5
08-13 10:52 INFO     Total quality increase by better genomes in this iteration 0.5089530986535056
08-13 10:52 INFO     Normalised quality increase by better genomes in this iteration 0.10179061973070111
08-13 10:52 INFO     Number of new genomes added in this iteration 3

08-13 10:52 INFO     Saving repertoire for iteration 554

08-13 10:52 INFO     Iteration 555
08-13 10:53 INFO     Repertoire Metrics
08-13 10:53 INFO     Total quality -2530.9971301173327
08-13 10:53 INFO     Max quality -0.0318116734406153
08-13 10:53 INFO     Max quality bin (50, 50)
08-13 10:53 INFO     Min quality -2.2150698563838276
08-13 10:53 INFO     Min quality bin (39, 62)
08-13 10:53 INFO     Number of genomes in the container 3915
08-13 10:53 INFO     Mean quality -0.6464871341295869

08-13 10:53 INFO     Number of better genomes found in this iteration 2
08-13 10:53 INFO     Total quality increase by better genomes in this iteration 0.7398049087776039
08-13 10:53 INFO     Normalised quality increase by better genomes in this iteration 0.3699024543888019
08-13 10:53 INFO     Number of new genomes added in this iteration 2

08-13 10:53 INFO     Iteration 556
08-13 10:54 INFO     Repertoire Metrics
08-13 10:54 INFO     Total quality -2534.145734081215
08-13 10:54 INFO     Max quality -0.0318116734406153
08-13 10:54 INFO     Max quality bin (50, 50)
08-13 10:54 INFO     Min quality -2.2150698563838276
08-13 10:54 INFO     Min quality bin (39, 62)
08-13 10:54 INFO     Number of genomes in the container 3920
08-13 10:54 INFO     Mean quality -0.6464657484901059

08-13 10:54 INFO     Number of better genomes found in this iteration 4
08-13 10:54 INFO     Total quality increase by better genomes in this iteration 0.4827162711240442
08-13 10:54 INFO     Normalised quality increase by better genomes in this iteration 0.12067906778101105
08-13 10:54 INFO     Number of new genomes added in this iteration 5

08-13 10:54 INFO     Saving repertoire for iteration 556

08-13 10:54 INFO     Iteration 557
08-13 10:55 INFO     Repertoire Metrics
08-13 10:55 INFO     Total quality -2536.7903096773803
08-13 10:55 INFO     Max quality -0.0318116734406153
08-13 10:55 INFO     Max quality bin (50, 50)
08-13 10:55 INFO     Min quality -2.2150698563838276
08-13 10:55 INFO     Min quality bin (39, 62)
08-13 10:55 INFO     Number of genomes in the container 3924
08-13 10:55 INFO     Mean quality -0.6464807109269572

08-13 10:55 INFO     Number of better genomes found in this iteration 4
08-13 10:55 INFO     Total quality increase by better genomes in this iteration 0.6864188892433033
08-13 10:55 INFO     Normalised quality increase by better genomes in this iteration 0.17160472231082582
08-13 10:55 INFO     Number of new genomes added in this iteration 4

08-13 10:55 INFO     Iteration 558
08-13 10:56 INFO     Repertoire Metrics
08-13 10:56 INFO     Total quality -2541.0327307170965
08-13 10:56 INFO     Max quality -0.0318116734406153
08-13 10:56 INFO     Max quality bin (50, 50)
08-13 10:56 INFO     Min quality -2.2150698563838276
08-13 10:56 INFO     Min quality bin (39, 62)
08-13 10:56 INFO     Number of genomes in the container 3928
08-13 10:56 INFO     Mean quality -0.6469024263536396

08-13 10:56 INFO     Number of better genomes found in this iteration 3
08-13 10:56 INFO     Total quality increase by better genomes in this iteration 0.23083646996228982
08-13 10:56 INFO     Normalised quality increase by better genomes in this iteration 0.07694548998742994
08-13 10:56 INFO     Number of new genomes added in this iteration 4

08-13 10:56 INFO     Saving repertoire for iteration 558

08-13 10:56 INFO     Iteration 559
08-13 10:57 INFO     Repertoire Metrics
08-13 10:57 INFO     Total quality -2540.241909025179
08-13 10:57 INFO     Max quality -0.0318116734406153
08-13 10:57 INFO     Max quality bin (50, 50)
08-13 10:57 INFO     Min quality -2.2150698563838276
08-13 10:57 INFO     Min quality bin (39, 62)
08-13 10:57 INFO     Number of genomes in the container 3930
08-13 10:57 INFO     Mean quality -0.6463719870293076

08-13 10:57 INFO     Number of better genomes found in this iteration 9
08-13 10:57 INFO     Total quality increase by better genomes in this iteration 2.871027585979312
08-13 10:57 INFO     Normalised quality increase by better genomes in this iteration 0.31900306510881243
08-13 10:57 INFO     Number of new genomes added in this iteration 2

08-13 10:57 INFO     Iteration 560
08-13 10:58 INFO     Repertoire Metrics
08-13 10:58 INFO     Total quality -2545.723724159434
08-13 10:58 INFO     Max quality -0.0318116734406153
08-13 10:58 INFO     Max quality bin (50, 50)
08-13 10:58 INFO     Min quality -2.2150698563838276
08-13 10:58 INFO     Min quality bin (39, 62)
08-13 10:58 INFO     Number of genomes in the container 3936
08-13 10:58 INFO     Mean quality -0.6467794014632708

08-13 10:58 INFO     Number of better genomes found in this iteration 6
08-13 10:58 INFO     Total quality increase by better genomes in this iteration 0.825375470032729
08-13 10:58 INFO     Normalised quality increase by better genomes in this iteration 0.13756257833878818
08-13 10:58 INFO     Number of new genomes added in this iteration 6

08-13 10:58 INFO     Saving repertoire for iteration 560

08-13 10:58 INFO     Iteration 561
08-13 10:59 INFO     Repertoire Metrics
08-13 10:59 INFO     Total quality -2547.2718600381486
08-13 10:59 INFO     Max quality -0.0318116734406153
08-13 10:59 INFO     Max quality bin (50, 50)
08-13 10:59 INFO     Min quality -2.2150698563838276
08-13 10:59 INFO     Min quality bin (39, 62)
08-13 10:59 INFO     Number of genomes in the container 3938
08-13 10:59 INFO     Mean quality -0.6468440477496569

08-13 10:59 INFO     Number of better genomes found in this iteration 5
08-13 10:59 INFO     Total quality increase by better genomes in this iteration 0.4363863236640322
08-13 10:59 INFO     Normalised quality increase by better genomes in this iteration 0.08727726473280643
08-13 10:59 INFO     Number of new genomes added in this iteration 2

08-13 10:59 INFO     Iteration 562
08-13 11:01 INFO     Repertoire Metrics
08-13 11:01 INFO     Total quality -2546.954581034204
08-13 11:01 INFO     Max quality -0.0318116734406153
08-13 11:01 INFO     Max quality bin (50, 50)
08-13 11:01 INFO     Min quality -2.2150698563838276
08-13 11:01 INFO     Min quality bin (39, 62)
08-13 11:01 INFO     Number of genomes in the container 3940
08-13 11:01 INFO     Mean quality -0.6464351728513208

08-13 11:01 INFO     Number of better genomes found in this iteration 7
08-13 11:01 INFO     Total quality increase by better genomes in this iteration 1.9342309289701414
08-13 11:01 INFO     Normalised quality increase by better genomes in this iteration 0.2763187041385916
08-13 11:01 INFO     Number of new genomes added in this iteration 2

08-13 11:01 INFO     Saving repertoire for iteration 562

08-13 11:01 INFO     Iteration 563
08-13 11:02 INFO     Repertoire Metrics
08-13 11:02 INFO     Total quality -2548.715484981484
08-13 11:02 INFO     Max quality -0.0318116734406153
08-13 11:02 INFO     Max quality bin (50, 50)
08-13 11:02 INFO     Min quality -2.2150698563838276
08-13 11:02 INFO     Min quality bin (39, 62)
08-13 11:02 INFO     Number of genomes in the container 3943
08-13 11:02 INFO     Mean quality -0.6463899277153143

08-13 11:02 INFO     Number of better genomes found in this iteration 1
08-13 11:02 INFO     Total quality increase by better genomes in this iteration 0.0950486258965959
08-13 11:02 INFO     Normalised quality increase by better genomes in this iteration 0.0950486258965959
08-13 11:02 INFO     Number of new genomes added in this iteration 3

08-13 11:02 INFO     Iteration 564
08-13 11:03 INFO     Repertoire Metrics
08-13 11:03 INFO     Total quality -2551.225968409281
08-13 11:03 INFO     Max quality -0.0318116734406153
08-13 11:03 INFO     Max quality bin (50, 50)
08-13 11:03 INFO     Min quality -2.2150698563838276
08-13 11:03 INFO     Min quality bin (39, 62)
08-13 11:03 INFO     Number of genomes in the container 3948
08-13 11:03 INFO     Mean quality -0.6462071855140022

08-13 11:03 INFO     Number of better genomes found in this iteration 6
08-13 11:03 INFO     Total quality increase by better genomes in this iteration 0.7519689267384835
08-13 11:03 INFO     Normalised quality increase by better genomes in this iteration 0.1253281544564139
08-13 11:03 INFO     Number of new genomes added in this iteration 5

08-13 11:03 INFO     Saving repertoire for iteration 564

08-13 11:03 INFO     Iteration 565
08-13 11:04 INFO     Repertoire Metrics
08-13 11:04 INFO     Total quality -2552.3060051049883
08-13 11:04 INFO     Max quality -0.0318116734406153
08-13 11:04 INFO     Max quality bin (50, 50)
08-13 11:04 INFO     Min quality -2.2150698563838276
08-13 11:04 INFO     Min quality bin (39, 62)
08-13 11:04 INFO     Number of genomes in the container 3950
08-13 11:04 INFO     Mean quality -0.6461534190139211

08-13 11:04 INFO     Number of better genomes found in this iteration 3
08-13 11:04 INFO     Total quality increase by better genomes in this iteration 0.1905991540297458
08-13 11:04 INFO     Normalised quality increase by better genomes in this iteration 0.0635330513432486
08-13 11:04 INFO     Number of new genomes added in this iteration 2

08-13 11:04 INFO     Iteration 566
08-13 11:05 INFO     Repertoire Metrics
08-13 11:05 INFO     Total quality -2552.866004404148
08-13 11:05 INFO     Max quality -0.0318116734406153
08-13 11:05 INFO     Max quality bin (50, 50)
08-13 11:05 INFO     Min quality -2.2150698563838276
08-13 11:05 INFO     Min quality bin (39, 62)
08-13 11:05 INFO     Number of genomes in the container 3952
08-13 11:05 INFO     Mean quality -0.6459681185233168

08-13 11:05 INFO     Number of better genomes found in this iteration 3
08-13 11:05 INFO     Total quality increase by better genomes in this iteration 1.1551093254134779
08-13 11:05 INFO     Normalised quality increase by better genomes in this iteration 0.38503644180449265
08-13 11:05 INFO     Number of new genomes added in this iteration 2

08-13 11:05 INFO     Saving repertoire for iteration 566

08-13 11:05 INFO     Iteration 567
08-13 11:06 INFO     Repertoire Metrics
08-13 11:06 INFO     Total quality -2554.7348618980964
08-13 11:06 INFO     Max quality -0.0318116734406153
08-13 11:06 INFO     Max quality bin (50, 50)
08-13 11:06 INFO     Min quality -2.2150698563838276
08-13 11:06 INFO     Min quality bin (39, 62)
08-13 11:06 INFO     Number of genomes in the container 3955
08-13 11:06 INFO     Mean quality -0.6459506604040699

08-13 11:06 INFO     Number of better genomes found in this iteration 3
08-13 11:06 INFO     Total quality increase by better genomes in this iteration 0.9422704489939108
08-13 11:06 INFO     Normalised quality increase by better genomes in this iteration 0.31409014966463694
08-13 11:06 INFO     Number of new genomes added in this iteration 3

08-13 11:06 INFO     Iteration 568
08-13 11:08 INFO     Repertoire Metrics
08-13 11:08 INFO     Total quality -2554.97390143185
08-13 11:08 INFO     Max quality -0.0318116734406153
08-13 11:08 INFO     Max quality bin (50, 50)
08-13 11:08 INFO     Min quality -2.2150698563838276
08-13 11:08 INFO     Min quality bin (39, 62)
08-13 11:08 INFO     Number of genomes in the container 3956
08-13 11:08 INFO     Mean quality -0.6458478011708418

08-13 11:08 INFO     Number of better genomes found in this iteration 3
08-13 11:08 INFO     Total quality increase by better genomes in this iteration 0.21166199134104308
08-13 11:08 INFO     Normalised quality increase by better genomes in this iteration 0.07055399711368103
08-13 11:08 INFO     Number of new genomes added in this iteration 1

08-13 11:08 INFO     Saving repertoire for iteration 568

08-13 11:08 INFO     Iteration 569
08-13 11:09 INFO     Repertoire Metrics
08-13 11:09 INFO     Total quality -2556.877875739724
08-13 11:09 INFO     Max quality -0.0318116734406153
08-13 11:09 INFO     Max quality bin (50, 50)
08-13 11:09 INFO     Min quality -2.2150698563838276
08-13 11:09 INFO     Min quality bin (39, 62)
08-13 11:09 INFO     Number of genomes in the container 3959
08-13 11:09 INFO     Mean quality -0.6458393219852802

08-13 11:09 INFO     Number of better genomes found in this iteration 3
08-13 11:09 INFO     Total quality increase by better genomes in this iteration 0.4003242570311055
08-13 11:09 INFO     Normalised quality increase by better genomes in this iteration 0.13344141901036852
08-13 11:09 INFO     Number of new genomes added in this iteration 3

08-13 11:09 INFO     Iteration 570
08-13 11:10 INFO     Repertoire Metrics
08-13 11:10 INFO     Total quality -2557.332543787346
08-13 11:10 INFO     Max quality -0.0318116734406153
08-13 11:10 INFO     Max quality bin (50, 50)
08-13 11:10 INFO     Min quality -2.2150698563838276
08-13 11:10 INFO     Min quality bin (39, 62)
08-13 11:10 INFO     Number of genomes in the container 3961
08-13 11:10 INFO     Mean quality -0.645628009034927

08-13 11:10 INFO     Number of better genomes found in this iteration 7
08-13 11:10 INFO     Total quality increase by better genomes in this iteration 0.9528976358303544
08-13 11:10 INFO     Normalised quality increase by better genomes in this iteration 0.13612823369005062
08-13 11:10 INFO     Number of new genomes added in this iteration 2

08-13 11:10 INFO     Saving repertoire for iteration 570

08-13 11:10 INFO     Iteration 571
08-13 11:11 INFO     Repertoire Metrics
08-13 11:11 INFO     Total quality -2561.0171181161577
08-13 11:11 INFO     Max quality -0.0318116734406153
08-13 11:11 INFO     Max quality bin (50, 50)
08-13 11:11 INFO     Min quality -2.2150698563838276
08-13 11:11 INFO     Min quality bin (39, 62)
08-13 11:11 INFO     Number of genomes in the container 3966
08-13 11:11 INFO     Mean quality -0.6457430958437109

08-13 11:11 INFO     Number of better genomes found in this iteration 2
08-13 11:11 INFO     Total quality increase by better genomes in this iteration 0.43385712184436565
08-13 11:11 INFO     Normalised quality increase by better genomes in this iteration 0.21692856092218282
08-13 11:11 INFO     Number of new genomes added in this iteration 5

08-13 11:11 INFO     Iteration 572
08-13 11:12 INFO     Repertoire Metrics
08-13 11:12 INFO     Total quality -2564.9081659437434
08-13 11:12 INFO     Max quality -0.0318116734406153
08-13 11:12 INFO     Max quality bin (50, 50)
08-13 11:12 INFO     Min quality -2.2150698563838276
08-13 11:12 INFO     Min quality bin (39, 62)
08-13 11:12 INFO     Number of genomes in the container 3973
08-13 11:12 INFO     Mean quality -0.6455847384706125

08-13 11:12 INFO     Number of better genomes found in this iteration 5
08-13 11:12 INFO     Total quality increase by better genomes in this iteration 0.6741326734857798
08-13 11:12 INFO     Normalised quality increase by better genomes in this iteration 0.13482653469715594
08-13 11:12 INFO     Number of new genomes added in this iteration 7

08-13 11:12 INFO     Saving repertoire for iteration 572

08-13 11:12 INFO     Iteration 573
08-13 11:13 INFO     Repertoire Metrics
08-13 11:13 INFO     Total quality -2569.5013172007
08-13 11:13 INFO     Max quality -0.0318116734406153
08-13 11:13 INFO     Max quality bin (50, 50)
08-13 11:13 INFO     Min quality -2.2150698563838276
08-13 11:13 INFO     Min quality bin (39, 62)
08-13 11:13 INFO     Number of genomes in the container 3979
08-13 11:13 INFO     Mean quality -0.645765598693315

08-13 11:13 INFO     Number of better genomes found in this iteration 4
08-13 11:13 INFO     Total quality increase by better genomes in this iteration 0.832447291762301
08-13 11:13 INFO     Normalised quality increase by better genomes in this iteration 0.20811182294057526
08-13 11:13 INFO     Number of new genomes added in this iteration 6

08-13 11:13 INFO     Iteration 574
08-13 11:14 INFO     Repertoire Metrics
08-13 11:14 INFO     Total quality -2570.7535546410436
08-13 11:14 INFO     Max quality -0.0318116734406153
08-13 11:14 INFO     Max quality bin (50, 50)
08-13 11:14 INFO     Min quality -2.2150698563838276
08-13 11:14 INFO     Min quality bin (39, 62)
08-13 11:14 INFO     Number of genomes in the container 3982
08-13 11:14 INFO     Mean quality -0.6455935596788156

08-13 11:14 INFO     Number of better genomes found in this iteration 6
08-13 11:14 INFO     Total quality increase by better genomes in this iteration 0.7165915099683939
08-13 11:14 INFO     Normalised quality increase by better genomes in this iteration 0.11943191832806566
08-13 11:14 INFO     Number of new genomes added in this iteration 3

08-13 11:14 INFO     Saving repertoire for iteration 574

08-13 11:14 INFO     Iteration 575
08-13 11:15 INFO     Repertoire Metrics
08-13 11:15 INFO     Total quality -2571.725263769262
08-13 11:15 INFO     Max quality -0.0318116734406153
08-13 11:15 INFO     Max quality bin (50, 50)
08-13 11:15 INFO     Min quality -2.2150698563838276
08-13 11:15 INFO     Min quality bin (39, 62)
08-13 11:15 INFO     Number of genomes in the container 3985
08-13 11:15 INFO     Mean quality -0.6453513836309315

08-13 11:15 INFO     Number of better genomes found in this iteration 7
08-13 11:15 INFO     Total quality increase by better genomes in this iteration 1.143184766508162
08-13 11:15 INFO     Normalised quality increase by better genomes in this iteration 0.163312109501166
08-13 11:15 INFO     Number of new genomes added in this iteration 3

08-13 11:15 INFO     Iteration 576
08-13 11:17 INFO     Repertoire Metrics
08-13 11:17 INFO     Total quality -2570.0327442613407
08-13 11:17 INFO     Max quality -0.0318116734406153
08-13 11:17 INFO     Max quality bin (50, 50)
08-13 11:17 INFO     Min quality -2.2150698563838276
08-13 11:17 INFO     Min quality bin (39, 62)
08-13 11:17 INFO     Number of genomes in the container 3985
08-13 11:17 INFO     Mean quality -0.6449266610442511

08-13 11:17 INFO     Number of better genomes found in this iteration 6
08-13 11:17 INFO     Total quality increase by better genomes in this iteration 1.6925195079209798
08-13 11:17 INFO     Normalised quality increase by better genomes in this iteration 0.2820865846534966
08-13 11:17 INFO     Number of new genomes added in this iteration 0

08-13 11:17 INFO     Saving repertoire for iteration 576

08-13 11:17 INFO     Iteration 577
08-13 11:18 INFO     Repertoire Metrics
08-13 11:18 INFO     Total quality -2573.8607663438756
08-13 11:18 INFO     Max quality -0.0318116734406153
08-13 11:18 INFO     Max quality bin (50, 50)
08-13 11:18 INFO     Min quality -2.2150698563838276
08-13 11:18 INFO     Min quality bin (39, 62)
08-13 11:18 INFO     Number of genomes in the container 3990
08-13 11:18 INFO     Mean quality -0.6450778863017232

08-13 11:18 INFO     Number of better genomes found in this iteration 2
08-13 11:18 INFO     Total quality increase by better genomes in this iteration 0.1774731935228333
08-13 11:18 INFO     Normalised quality increase by better genomes in this iteration 0.08873659676141665
08-13 11:18 INFO     Number of new genomes added in this iteration 5

08-13 11:18 INFO     Iteration 578
08-13 11:19 INFO     Repertoire Metrics
08-13 11:19 INFO     Total quality -2575.573466631144
08-13 11:19 INFO     Max quality -0.0318116734406153
08-13 11:19 INFO     Max quality bin (50, 50)
08-13 11:19 INFO     Min quality -2.2150698563838276
08-13 11:19 INFO     Min quality bin (39, 62)
08-13 11:19 INFO     Number of genomes in the container 3993
08-13 11:19 INFO     Mean quality -0.6450221554297881

08-13 11:19 INFO     Number of better genomes found in this iteration 2
08-13 11:19 INFO     Total quality increase by better genomes in this iteration 0.44710762146682825
08-13 11:19 INFO     Normalised quality increase by better genomes in this iteration 0.22355381073341413
08-13 11:19 INFO     Number of new genomes added in this iteration 3

08-13 11:19 INFO     Saving repertoire for iteration 578

08-13 11:19 INFO     Iteration 579
08-13 11:20 INFO     Repertoire Metrics
08-13 11:20 INFO     Total quality -2575.4738237265574
08-13 11:20 INFO     Max quality -0.0318116734406153
08-13 11:20 INFO     Max quality bin (50, 50)
08-13 11:20 INFO     Min quality -2.2150698563838276
08-13 11:20 INFO     Min quality bin (39, 62)
08-13 11:20 INFO     Number of genomes in the container 3995
08-13 11:20 INFO     Mean quality -0.6446742988051458

08-13 11:20 INFO     Number of better genomes found in this iteration 8
08-13 11:20 INFO     Total quality increase by better genomes in this iteration 1.0920289089971833
08-13 11:20 INFO     Normalised quality increase by better genomes in this iteration 0.1365036136246479
08-13 11:20 INFO     Number of new genomes added in this iteration 2

08-13 11:20 INFO     Iteration 580
08-13 11:21 INFO     Repertoire Metrics
08-13 11:21 INFO     Total quality -2578.0999978168356
08-13 11:21 INFO     Max quality -0.0318116734406153
08-13 11:21 INFO     Max quality bin (50, 50)
08-13 11:21 INFO     Min quality -2.2150698563838276
08-13 11:21 INFO     Min quality bin (39, 62)
08-13 11:21 INFO     Number of genomes in the container 4000
08-13 11:21 INFO     Mean quality -0.6445249994542089

08-13 11:21 INFO     Number of better genomes found in this iteration 5
08-13 11:21 INFO     Total quality increase by better genomes in this iteration 0.7122919857947436
08-13 11:21 INFO     Normalised quality increase by better genomes in this iteration 0.14245839715894873
08-13 11:21 INFO     Number of new genomes added in this iteration 5

08-13 11:21 INFO     Saving repertoire for iteration 580

08-13 11:21 INFO     Iteration 581
08-13 11:22 INFO     Repertoire Metrics
08-13 11:22 INFO     Total quality -2580.639293972861
08-13 11:22 INFO     Max quality -0.0318116734406153
08-13 11:22 INFO     Max quality bin (50, 50)
08-13 11:22 INFO     Min quality -2.2150698563838276
08-13 11:22 INFO     Min quality bin (39, 62)
08-13 11:22 INFO     Number of genomes in the container 4003
08-13 11:22 INFO     Mean quality -0.6446763162560233

08-13 11:22 INFO     Number of better genomes found in this iteration 0
08-13 11:22 INFO     Total quality increase by better genomes in this iteration 0
08-13 11:22 INFO     Number of new genomes added in this iteration 3

08-13 11:22 INFO     Iteration 582
08-13 11:23 INFO     Repertoire Metrics
08-13 11:23 INFO     Total quality -2582.272800011263
08-13 11:23 INFO     Max quality -0.0318116734406153
08-13 11:23 INFO     Max quality bin (50, 50)
08-13 11:23 INFO     Min quality -2.2150698563838276
08-13 11:23 INFO     Min quality bin (39, 62)
08-13 11:23 INFO     Number of genomes in the container 4006
08-13 11:23 INFO     Mean quality -0.6446012980557322

08-13 11:23 INFO     Number of better genomes found in this iteration 1
08-13 11:23 INFO     Total quality increase by better genomes in this iteration 0.008824314889675916
08-13 11:23 INFO     Normalised quality increase by better genomes in this iteration 0.008824314889675916
08-13 11:23 INFO     Number of new genomes added in this iteration 3

08-13 11:23 INFO     Saving repertoire for iteration 582

08-13 11:23 INFO     Iteration 583
08-13 11:24 INFO     Repertoire Metrics
08-13 11:24 INFO     Total quality -2586.516494277478
08-13 11:24 INFO     Max quality -0.0318116734406153
08-13 11:24 INFO     Max quality bin (50, 50)
08-13 11:24 INFO     Min quality -2.2150698563838276
08-13 11:24 INFO     Min quality bin (39, 62)
08-13 11:24 INFO     Number of genomes in the container 4011
08-13 11:24 INFO     Mean quality -0.6448557702013159

08-13 11:24 INFO     Number of better genomes found in this iteration 3
08-13 11:24 INFO     Total quality increase by better genomes in this iteration 0.5351083861361314
08-13 11:24 INFO     Normalised quality increase by better genomes in this iteration 0.17836946204537715
08-13 11:24 INFO     Number of new genomes added in this iteration 5

08-13 11:24 INFO     Iteration 584
08-13 11:25 INFO     Repertoire Metrics
08-13 11:25 INFO     Total quality -2589.273936426921
08-13 11:25 INFO     Max quality -0.0318116734406153
08-13 11:25 INFO     Max quality bin (50, 50)
08-13 11:25 INFO     Min quality -2.2150698563838276
08-13 11:25 INFO     Min quality bin (39, 62)
08-13 11:25 INFO     Number of genomes in the container 4016
08-13 11:25 INFO     Mean quality -0.6447395260027193

08-13 11:25 INFO     Number of better genomes found in this iteration 7
08-13 11:25 INFO     Total quality increase by better genomes in this iteration 0.5065040225106727
08-13 11:25 INFO     Normalised quality increase by better genomes in this iteration 0.07235771750152467
08-13 11:25 INFO     Number of new genomes added in this iteration 5

08-13 11:25 INFO     Saving repertoire for iteration 584

08-13 11:25 INFO     Iteration 585
08-13 11:27 INFO     Repertoire Metrics
08-13 11:27 INFO     Total quality -2591.160644235171
08-13 11:27 INFO     Max quality -0.0318116734406153
08-13 11:27 INFO     Max quality bin (50, 50)
08-13 11:27 INFO     Min quality -2.2150698563838276
08-13 11:27 INFO     Min quality bin (39, 62)
08-13 11:27 INFO     Number of genomes in the container 4019
08-13 11:27 INFO     Mean quality -0.6447277044625954

08-13 11:27 INFO     Number of better genomes found in this iteration 2
08-13 11:27 INFO     Total quality increase by better genomes in this iteration 0.3109601834293146
08-13 11:27 INFO     Normalised quality increase by better genomes in this iteration 0.1554800917146573
08-13 11:27 INFO     Number of new genomes added in this iteration 3

08-13 11:27 INFO     Iteration 586
08-13 11:28 INFO     Repertoire Metrics
08-13 11:28 INFO     Total quality -2593.2076952006046
08-13 11:28 INFO     Max quality -0.0318116734406153
08-13 11:28 INFO     Max quality bin (50, 50)
08-13 11:28 INFO     Min quality -2.2150698563838276
08-13 11:28 INFO     Min quality bin (39, 62)
08-13 11:28 INFO     Number of genomes in the container 4023
08-13 11:28 INFO     Mean quality -0.6445954996770084

08-13 11:28 INFO     Number of better genomes found in this iteration 5
08-13 11:28 INFO     Total quality increase by better genomes in this iteration 1.3343378335803915
08-13 11:28 INFO     Normalised quality increase by better genomes in this iteration 0.2668675667160783
08-13 11:28 INFO     Number of new genomes added in this iteration 4

08-13 11:28 INFO     Saving repertoire for iteration 586

08-13 11:28 INFO     Iteration 587
08-13 11:29 INFO     Repertoire Metrics
08-13 11:29 INFO     Total quality -2595.903581823968
08-13 11:29 INFO     Max quality -0.0318116734406153
08-13 11:29 INFO     Max quality bin (50, 50)
08-13 11:29 INFO     Min quality -2.2150698563838276
08-13 11:29 INFO     Min quality bin (39, 62)
08-13 11:29 INFO     Number of genomes in the container 4026
08-13 11:29 INFO     Mean quality -0.644784794293087

08-13 11:29 INFO     Number of better genomes found in this iteration 2
08-13 11:29 INFO     Total quality increase by better genomes in this iteration 0.414460847398994
08-13 11:29 INFO     Normalised quality increase by better genomes in this iteration 0.207230423699497
08-13 11:29 INFO     Number of new genomes added in this iteration 3

08-13 11:29 INFO     Iteration 588
08-13 11:30 INFO     Repertoire Metrics
08-13 11:30 INFO     Total quality -2596.4629054873544
08-13 11:30 INFO     Max quality -0.0318116734406153
08-13 11:30 INFO     Max quality bin (50, 50)
08-13 11:30 INFO     Min quality -2.2150698563838276
08-13 11:30 INFO     Min quality bin (39, 62)
08-13 11:30 INFO     Number of genomes in the container 4027
08-13 11:30 INFO     Mean quality -0.6447635722590898

08-13 11:30 INFO     Number of better genomes found in this iteration 0
08-13 11:30 INFO     Total quality increase by better genomes in this iteration 0
08-13 11:30 INFO     Number of new genomes added in this iteration 1

08-13 11:30 INFO     Saving repertoire for iteration 588

08-13 11:30 INFO     Iteration 589
08-13 11:31 INFO     Repertoire Metrics
08-13 11:31 INFO     Total quality -2598.2463018670855
08-13 11:31 INFO     Max quality -0.0318116734406153
08-13 11:31 INFO     Max quality bin (50, 50)
08-13 11:31 INFO     Min quality -2.2150698563838276
08-13 11:31 INFO     Min quality bin (39, 62)
08-13 11:31 INFO     Number of genomes in the container 4031
08-13 11:31 INFO     Mean quality -0.6445661875135414

08-13 11:31 INFO     Number of better genomes found in this iteration 8
08-13 11:31 INFO     Total quality increase by better genomes in this iteration 0.551220788382317
08-13 11:31 INFO     Normalised quality increase by better genomes in this iteration 0.06890259854778963
08-13 11:31 INFO     Number of new genomes added in this iteration 4

08-13 11:31 INFO     Iteration 590
08-13 11:32 INFO     Repertoire Metrics
08-13 11:32 INFO     Total quality -2599.8555989263914
08-13 11:32 INFO     Max quality -0.0318116734406153
08-13 11:32 INFO     Max quality bin (50, 50)
